fund_code,fund_name,theme_hint,investability_hint,investability_note,is_current,latest_nav_date,latest_price,return_5d_pct,previous_5d_pct,acceleration_5d_pp,return_20d_pct,previous_20d_pct,acceleration_20d_pp,return_60d_pct,return_126d_pct,return_252d_pct,volatility_20d_ann_pct,max_drawdown_60d_pct,distance_from_60d_high_pct,portfolio_size_try,investor_count,history_observations,stock_pct,foreign_stock_pct,foreign_security_pct,foreign_etf_pct,precious_metals_pct,eurobond_pct,government_bond_pct,private_sector_bond_pct,investment_fund_pct,etf_pct,term_deposit_pct,repo_pct,reverse_repo_pct,derivative_pct,dataset_latest_date,breakdown_date,generated_at_local
DYN,DENİZ PORTFÖY ELEKTRİKLİ VE OTONOM ARAÇ TEKNOLOJİLERİ DEĞİŞKEN FON,Teknoloji,RETAIL_CANDIDATE,,True,2026-08-24,4.509,-0.705,0.5407,-1.2457,2.6797,-4.5623,7.2421,-4.3693,14.3817,41.8685,10.7393,-10.6207,-7.2729,58577373.65,1635.0,304,26.59,48.7,0.0,13.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.26,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
DZE,DENİZ PORTFÖY BIST 100 ENDEKSİ HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON),Hisse Senedi,RETAIL_CANDIDATE,,True,2026-08-24,1.019,2.2396,2.3902,-0.1506,3.6204,-0.2758,3.8962,3.9195,0.4675,27.0723,18.3855,-8.5395,-0.9031,196060704.63,2845.0,304,96.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
EBD,GLOBAL MD PORTFÖY İKİNCİ DEĞİŞKEN FON,Değişken,RETAIL_CANDIDATE,,True,2026-08-24,0.2582,-2.1248,0.9707,-3.0956,-0.5466,-5.1607,4.6141,-2.1237,24.0291,53.0303,8.8383,-8.8347,-8.3119,77862422.25,591.0,304,0.0,82.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
EC2,GLOBAL MD PORTFÖY BİRİNCİ HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON),Hisse Senedi,RETAIL_CANDIDATE,,True,2026-08-24,84.8224,2.3579,1.4464,0.9115,1.0948,-3.214,4.3088,-0.0225,-9.9539,0.1486,19.2859,-12.1386,-6.1366,63213592.2,1961.0,304,81.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.73,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
ECA,GLOBAL MD PORTFÖY BİRİNCİ DEĞİŞKEN FON,Değişken,RETAIL_CANDIDATE,,True,2026-08-24,2.06,2.8875,1.8367,1.0507,7.4529,2.0955,5.3574,19.6149,30.3777,68.3468,15.9849,-4.344,0.0,320283861.35,613.0,304,56.17,9.83,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
ECV,GLOBAL MD PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,Borçlanma Araçları,RETAIL_CANDIDATE,,True,2026-08-24,0.4899,0.7455,0.7538,-0.0083,2.9395,3.0006,-0.0611,9.6767,19.7416,43.4532,1.3527,0.0,0.0,95829820.45,2404.0,304,0.0,0.0,0.0,0.0,0.0,0.0,21.84,6.78,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
EDN,EMAA BLUE PORTFÖY DENGELİ DEĞİŞKEN FON,Değişken,RETAIL_CANDIDATE,,True,2026-08-24,1.0384,1.3334,1.1053,0.2281,3.687,0.9563,2.7307,,,,4.9535,-1.1513,0.0,281090497.7,36.0,41,11.35,0.0,0.0,0.0,0.0,0.0,17.44,1.88,8.69,3.7,0.0,0.0,19.41,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
EDU,İŞ PORTFÖY TEV EĞİTİME DESTEK DEĞİŞKEN FON,Değişken,RETAIL_CANDIDATE,,True,2026-08-24,3.6153,0.7244,0.8202,-0.0958,2.9116,1.4691,1.4424,8.6195,13.2625,42.621,2.2519,-1.3885,0.0,366112345.65,673.0,304,3.13,5.01,0.0,6.97,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,78.81,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
EGR,EMAA BLUE PORTFÖY AGRESİF DEĞİŞKEN FON,Değişken,RETAIL_CANDIDATE,,True,2026-08-24,1.0485,2.4399,1.6585,0.7814,7.1034,-0.7744,7.8778,,,,11.9006,-3.8391,0.0,271330358.18,86.0,43,53.23,5.65,0.0,0.0,0.0,0.0,6.87,0.98,9.31,0.0,0.0,0.0,1.86,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
EIB,ASTRA PORTFÖY DEĞİŞKEN FON,Değişken,RETAIL_CANDIDATE,,True,2026-08-24,0.685,1.8127,0.3814,1.4314,1.8109,4.1869,-2.376,9.9899,24.7413,47.6444,5.5445,-1.556,0.0,305264325.53,506.0,304,1.28,0.0,0.0,0.0,0.0,0.0,0.0,14.15,18.76,0.0,0.0,0.0,60.4,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
EID,ASTRA PORTFÖY HİSSE SENEDİ FONU (HİSSE YOĞUN FON),Hisse Senedi,RETAIL_CANDIDATE,,True,2026-08-24,1.9897,4.1436,2.2695,1.8741,4.4192,-2.5423,6.9614,8.0213,0.2765,25.569,18.138,-9.7228,-1.967,92921639.69,1861.0,304,89.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.27,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
EKF,ASTRA PORTFÖY KİRA SERTİFİKASI KATILIM (TL) FONU,Katılım,RETAIL_CANDIDATE,,True,2026-08-24,0.1371,0.7713,0.7579,0.0134,3.0984,-0.668,3.7664,6.0492,18.2246,43.7732,1.4053,-3.8616,0.0,1557838040.18,5029.0,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
ELZ,ASTRA PORTFÖY KATILIM HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),Hisse Senedi,RETAIL_CANDIDATE,,True,2026-08-24,13.9663,3.4384,1.3525,2.0859,1.7652,0.144,1.6212,0.3057,5.0937,28.1753,16.5831,-8.7321,-2.4096,292300733.8,718.0,304,91.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.47,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
EML,AK PORTFÖY EMLAK SEKTÖRÜ DEĞİŞKEN FON,Değişken,RETAIL_CANDIDATE,,True,2026-08-24,1.2607,0.5819,0.8405,-0.2586,0.5441,2.3635,-1.8195,5.6741,12.591,,8.3482,-2.1426,0.0,43367322.79,966.0,174,,,,,,,,,,,,,,,2026-08-24,2026-08-24,2026-08-24 09:12:33
ENJ,AKTİF PORTFÖY ENERJİ ŞİRKETLERİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),Enerji,RETAIL_CANDIDATE,,True,2026-08-24,1.3855,0.9137,0.3856,0.5281,-2.7926,2.574,-5.3667,0.0936,9.2052,25.7948,14.2452,-7.8325,-4.674,59723896.61,691.0,304,88.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.68,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
EPI,EMAA BLUE PORTFÖY İNŞAAT SEKTÖRÜ KATILIM FONU,Katılım,RETAIL_CANDIDATE,,True,2026-08-24,1.1381,0.945,1.5776,-0.6326,0.7968,-2.9771,3.7739,-0.802,-1.9851,,12.4198,-9.0786,-4.4949,286398207.24,328.0,186,69.45,0.0,0.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
EPK,EMAA BLUE PORTFÖY KIYMETLİ MADENLER KATILIM FON SEPETİ FONU,Kıymetli Madenler,RETAIL_CANDIDATE,,True,2026-08-24,1.4269,5.2542,1.201,4.0533,15.5738,1.8965,13.6773,-0.6933,-3.4026,,22.2657,-16.8223,-0.6933,252227365.1,1574.0,200,0.0,0.0,0.0,41.14,0.0,0.0,0.0,0.0,4.4,45.22,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
ETN,EMAA BLUE PORTFÖY TEMKİNLİ DEĞİŞKEN FON,Değişken,RETAIL_CANDIDATE,,True,2026-08-24,1.0038,,,,,,,,,,,0.0,0.0,200764557.94,3.0,2,0.0,0.0,0.0,0.0,0.0,0.0,30.81,0.0,0.0,0.0,0.0,0.0,39.48,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
EVM,DENİZ PORTFÖY ENERJİ VE MADENCİLİK SEKTÖRÜ DEĞİŞKEN FON,Enerji,RETAIL_CANDIDATE,,True,2026-08-24,1.176,3.7518,0.8952,2.8566,8.6078,3.9171,4.6907,7.6325,14.906,,13.4624,-7.6146,0.0,41248422.71,573.0,138,19.09,32.57,0.0,35.72,0.0,0.0,0.0,0.0,5.56,0.0,0.0,0.0,5.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
EYT,AKTİF PORTFÖY İKİNCİ FON SEPETİ FONU,Fon Sepeti,RETAIL_CANDIDATE,,True,2026-08-24,3.0821,1.4857,1.501,-0.0153,6.3983,1.2545,5.1439,6.596,14.8701,53.9288,9.6834,-3.6004,0.0,43914092.42,498.0,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.87,3.7,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
FAK,FONMAP PORTFÖY ALTIN KATILIM FONU,Altın,RETAIL_CANDIDATE,,True,2026-08-24,1.3457,4.016,1.2022,2.8138,11.1166,-0.4749,11.5915,-1.6082,-6.2792,,19.4788,-14.5595,-1.6082,23404114.24,355.0,244,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
FAL,ONE PORTFÖY ALTIN FONU,Altın,RETAIL_CANDIDATE,,True,2026-08-24,1.2967,4.7489,1.3489,3.3999,13.4274,1.9798,11.4476,4.7258,-3.2585,,15.3155,-9.4789,0.0,343381562.88,650.0,202,0.0,0.0,0.0,0.0,44.8,0.0,0.0,0.0,13.47,19.3,0.0,0.0,4.09,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
FBC,ONE PORTFÖY KAR PAYI ÖDEYEN KATILIM FONU,Katılım,RETAIL_CANDIDATE,,True,2026-08-24,2.0907,2.153,-0.1995,2.3525,-0.6137,-6.2339,5.6202,-9.4205,0.7249,22.2584,18.2242,-18.2506,-12.4335,181799850.91,5836.0,304,64.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,11.21,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
FCK,ONE PORTFÖY ÇOKLU VARLIK KATILIM FONU,Katılım,RETAIL_CANDIDATE,,True,2026-08-24,1.8782,1.5335,0.4983,1.0353,-1.5855,-1.9132,0.3277,-3.4661,6.5456,27.7291,17.7036,-12.9884,-7.8592,307434620.27,567.0,304,55.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.68,12.31,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
FD1,ONE PORTFÖY BİRİNCİ DEĞİŞKEN FON,Değişken,RETAIL_CANDIDATE,,True,2026-08-24,2.0415,3.3962,0.7489,2.6473,6.1202,0.2246,5.8956,11.853,11.7235,30.6472,11.2186,-2.7565,0.0,19501245.81,146.0,304,54.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.06,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
FDG,FONMAP PORTFÖY BİRİNCİ DEĞİŞKEN FON,Değişken,RETAIL_CANDIDATE,,True,2026-08-24,2.664,0.2512,0.122,0.1292,-1.1025,-1.0193,-0.0831,-3.783,2.1877,32.0032,5.8174,-4.4978,-3.8763,72369262.62,815.0,304,14.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.21,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
FFH,QNB PORTFÖY ÇOKLU VARLIK KATILIM FONU,Katılım,RETAIL_CANDIDATE,,True,2026-08-24,8.7872,2.2287,1.4054,0.8234,4.9046,2.1203,2.7843,8.1424,18.5282,51.9064,5.7985,-1.7634,0.0,1626171745.09,2060.0,304,29.22,8.73,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
FFP,QNB PORTFÖY FON SEPETİ FONU,Fon Sepeti,RETAIL_CANDIDATE,,True,2026-08-24,7.8447,2.2123,1.6637,0.5486,6.1335,0.3459,5.7877,6.7395,8.2804,40.9783,6.3408,-2.8788,0.0,1989378807.52,2349.0,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.67,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
FI3,QNB PORTFÖY BORÇLANMA ARAÇLARI FONU,Borçlanma Araçları,RETAIL_CANDIDATE,,True,2026-08-24,796.4282,1.092,1.0003,0.0917,4.431,-0.3039,4.7349,9.3437,10.9966,32.7889,4.4705,-1.7982,0.0,1583048161.53,9683.0,304,0.0,0.0,0.0,0.0,0.0,0.0,90.08,7.9,0.12,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
FIB,FİBA PORTFÖY ALTIN FONU,Altın,RETAIL_CANDIDATE,,True,2026-08-24,0.5241,5.1769,1.5745,3.6024,14.3866,1.6175,12.7691,3.86,-4.0217,54.4812,17.3442,-10.9419,0.0,5268335615.6,12420.0,304,4.54,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
FID,FİBA PORTFÖY ÇOKLU VARLIK İKİNCİ DEĞİŞKEN FON,Değişken,RETAIL_CANDIDATE,,True,2026-08-24,1.0495,2.884,1.6346,1.2495,3.6875,-1.1116,4.7991,7.9171,4.1419,20.1557,12.1547,-6.1207,0.0,877406537.21,1670.0,304,57.16,0.0,0.0,0.01,0.0,0.0,6.64,0.05,13.23,0.0,0.0,0.0,14.2,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
FIT,FİBA PORTFÖY BORÇLANMA ARAÇLARI (TL) FONU,Borçlanma Araçları,RETAIL_CANDIDATE,,True,2026-08-24,0.2306,1.2115,0.8848,0.3267,4.4908,-2.3985,6.8894,9.9801,3.1106,21.8946,6.1427,-3.4804,0.0,190527844.41,541.0,304,0.0,0.0,0.0,0.0,0.0,0.0,92.54,0.44,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
FLY,AKTİF PORTFÖY HAVACILIK VE SAVUNMA TEKNOLOJİLERİ DEĞİŞKEN FON,Teknoloji,RETAIL_CANDIDATE,,True,2026-08-24,1.682,-3.6553,4.3789,-8.0343,5.2701,-0.4275,5.6976,2.3443,0.3118,17.5334,20.252,-12.4325,-4.6346,118784601.66,2292.0,304,,,,,,,,,,,,,,,2026-08-24,2026-08-24,2026-08-24 09:12:33
FNO,QNB PORTFÖY BİRİNCİ DEĞİŞKEN FON,Değişken,RETAIL_CANDIDATE,,True,2026-08-24,0.2093,2.9836,2.0134,0.9702,6.5401,0.083,6.4571,10.1346,10.7071,39.9016,8.2482,-1.1465,0.0,10980686498.75,6516.0,304,29.8,18.03,0.0,0.0,0.0,0.0,19.87,0.0,0.83,0.0,0.0,0.0,1.34,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
FPE,FİBA PORTFÖY EUROBOND BORÇLANMA ARAÇLARI (DÖVİZ) FONU,Eurobond,RETAIL_CANDIDATE,,True,2026-08-24,76.4839,0.2069,0.625,-0.418,2.792,0.739,2.053,7.3444,9.97,23.0384,2.8136,-0.4449,-0.0371,339161649.82,1426.0,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
FPH,FİBA PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),Hisse Senedi,RETAIL_CANDIDATE,,True,2026-08-24,35.211,3.7425,1.9461,1.7963,4.525,-1.8405,6.3655,7.7768,2.0613,21.9622,18.0179,-9.2306,-0.8293,1296269726.48,4523.0,304,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,6.2,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
FPK,FİBA PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,Borçlanma Araçları,RETAIL_CANDIDATE,,True,2026-08-24,0.0986,0.7523,0.8047,-0.0524,3.1724,3.0247,0.1477,9.7108,19.0955,43.9694,1.3593,0.0,0.0,269273345.46,1203.0,304,0.0,0.0,0.0,0.0,0.0,0.0,61.43,4.97,0.0,0.0,0.0,0.0,2.98,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
FSU,TERA PORTFÖY FON SEPETİ FONU,Fon Sepeti,RETAIL_CANDIDATE,,True,2026-08-24,1.3829,5.7195,4.3859,1.3335,9.2454,0.1728,9.0727,4.3791,14.5858,,18.7062,-11.2131,0.0,1106152696.35,4371.0,186,17.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.6,23.86,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
FUA,AK PORTFÖY İHRACATÇI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),Hisse Senedi,RETAIL_CANDIDATE,,True,2026-08-24,5.5261,1.883,5.4311,-3.548,5.8793,2.3584,3.5209,5.066,5.0288,26.5076,19.9095,-7.8645,0.0,334281657.31,4798.0,304,,,,,,,,,,,,,,,2026-08-24,2026-08-24,2026-08-24 09:12:33
FUB,QNB PORTFÖY EUROBOND (DÖVİZ) BORÇLANMA ARAÇLARI FONU,Eurobond,RETAIL_CANDIDATE,,True,2026-08-24,0.7554,0.0979,0.6796,-0.5817,3.0329,0.4725,2.5604,7.1951,8.4836,24.245,3.6583,-0.575,-0.1412,916052995.79,2170.0,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.48,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
FYD,QNB PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),Hisse Senedi,RETAIL_CANDIDATE,,True,2026-08-24,11.8616,3.604,3.5875,0.0165,7.0966,-1.2158,8.3124,5.6313,-3.8641,20.8441,20.9836,-9.0164,0.0,3262386625.15,5242.0,304,96.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
FYT,QNB PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,Borçlanma Araçları,RETAIL_CANDIDATE,,True,2026-08-24,0.3669,0.7719,0.7358,0.0361,3.0966,3.0545,0.0421,9.8612,19.6813,44.3852,1.3082,0.0,0.0,3230315791.04,96843.0,304,0.0,0.0,0.0,0.0,0.0,0.0,43.29,13.72,0.0,0.0,0.0,0.0,6.22,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
FZJ,FİBA PORTFÖY BİRİNCİ FON SEPETİ FONU,Fon Sepeti,RETAIL_CANDIDATE,,True,2026-08-24,5.7219,1.4626,0.9869,0.4757,3.9751,1.4457,2.5294,7.526,12.2107,36.6543,4.0083,-1.2619,0.0,1176034840.16,2127.0,304,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.18,0.0,0.0,0.0,1.29,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
GA1,GARANTİ PORTFÖY BORÇLANMA ARAÇLARI FONU,Borçlanma Araçları,RETAIL_CANDIDATE,,True,2026-08-24,2.0034,1.1962,0.9954,0.2008,4.1577,0.7383,3.4194,11.2051,12.5358,34.9746,3.647,-0.7501,0.0,317767279.75,1477.0,304,0.0,0.0,0.0,0.0,0.0,0.0,87.04,3.49,0.0,0.0,0.0,0.0,6.62,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
GAE,GARANTİ PORTFÖY BİST30 ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),Hisse Senedi,RETAIL_CANDIDATE,,True,2026-08-24,0.466,3.9835,2.1641,1.8194,4.4061,-3.3211,7.7272,4.9749,5.7225,34.6576,20.4644,-11.042,-2.3466,1430328637.38,14615.0,304,94.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.35,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
GAF,INVEO PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),Hisse Senedi,RETAIL_CANDIDATE,,True,2026-08-24,1.6653,2.0436,1.2971,0.7465,2.2203,-6.4878,8.7081,-0.9555,-7.9606,29.952,19.5099,-14.4492,-8.3101,190520423.64,1551.0,304,,,,,,,,,,,,,,,2026-08-24,2026-08-24,2026-08-24 09:12:33
GAH,GARANTİ PORTFÖY MUTLAK GETİRİ HEDEFLİ DEĞİŞKEN FON,Değişken,RETAIL_CANDIDATE,,True,2026-08-24,12.7514,0.8289,0.8261,0.0028,3.3799,2.0462,1.3337,8.8598,12.4299,40.7946,5.011,-0.846,0.0,372705217.17,2708.0,304,18.32,2.15,0.0,7.15,0.0,0.0,12.36,7.77,2.45,0.0,0.0,0.0,24.79,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
GBC,AZİMUT PORTFÖY YABANCI HİSSE SENEDİ FONU,Yabancı Varlıklar,RETAIL_CANDIDATE,,True,2026-08-24,0.3099,-2.4801,2.1338,-4.6138,5.0823,-1.0161,6.0984,3.1688,21.2695,46.0904,24.2809,-8.985,-2.4853,258670735.94,1670.0,304,0.0,83.63,0.0,0.0,0.0,0.0,0.0,0.0,16.01,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
GBG,INVEO PORTFÖY G-20 ÜLKELERİ YABANCI HİSSE SENEDİ FONU,Yabancı Varlıklar,RETAIL_CANDIDATE,,True,2026-08-24,0.5928,-2.3619,2.3419,-4.7038,3.9595,-1.9444,5.9039,7.3477,27.9967,62.3879,15.3915,-4.9682,-2.5343,209692381.95,4028.0,304,,,,,,,,,,,,,,,2026-08-24,2026-08-24,2026-08-24 09:12:33
GBL,AZİMUT PYŞ KISA VADELİ BORÇLANMA ARAÇLARI FONU,Borçlanma Araçları,RETAIL_CANDIDATE,,True,2026-08-24,0.8713,0.7483,0.7243,0.0239,3.0374,3.2079,-0.1704,9.8908,21.5911,46.9999,1.3528,0.0,0.0,2713698887.21,1690.0,304,0.0,0.0,0.0,0.0,0.0,0.0,16.34,36.46,0.0,0.0,0.0,0.0,1.48,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
GBV,GARANTİ PORTFÖY BLOCKCHAİN TEKNOLOJİLERİ DEĞİŞKEN FON,Teknoloji,RETAIL_CANDIDATE,,True,2026-08-24,13.2167,0.1863,1.1276,-0.9413,1.3414,-3.4289,4.7703,2.4105,30.3875,63.5803,22.3697,-12.1136,-7.0375,2299118840.31,22476.0,304,17.4,65.05,0.0,3.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
GBZ,AZİMUT PORTFÖY EMTİA FON SEPETİ FONU,Fon Sepeti,RETAIL_CANDIDATE,,True,2026-08-24,3.5699,3.4106,0.8651,2.5455,7.8627,5.0042,2.8585,2.905,20.2174,55.169,13.5788,-11.2925,0.0,1145436559.35,3244.0,304,1.3,0.0,0.0,76.84,0.0,0.0,0.0,0.0,9.72,12.02,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
GGK,INVEO PORTFÖY ALTIN FON,Altın,RETAIL_CANDIDATE,,True,2026-08-24,14.4345,4.936,1.6836,3.2524,13.639,1.8932,11.7458,4.278,-4.2815,54.6016,16.6457,-10.2348,0.0,2628111035.31,12008.0,304,,,,,,,,,,,,,,,2026-08-24,2026-08-24,2026-08-24 09:12:33
GHS,GARANTİ PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),Hisse Senedi,RETAIL_CANDIDATE,,True,2026-08-24,40.7593,3.1793,1.5623,1.617,4.5017,-0.1151,4.6168,5.7559,-0.315,29.3944,20.5564,-8.6525,-0.0616,2814269388.59,15039.0,304,95.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
GID,GARANTİ PORTFÖY İNŞAAT SEKTÖRÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),Hisse Senedi,RETAIL_CANDIDATE,,True,2026-08-24,1.7208,3.0267,2.4103,0.6165,2.9441,-0.1777,3.1218,4.514,1.9135,24.8708,14.0487,-6.2401,0.0,43426803.68,1943.0,304,95.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
GIE,GARANTİ PORTFÖY GARANTİ BBVA İKLİM ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),Hisse Senedi,RETAIL_CANDIDATE,,True,2026-08-24,3.6686,2.6334,2.4557,0.1777,4.3964,-0.322,4.7185,6.2594,-1.217,23.9288,18.5692,-8.8893,-0.2806,77414472.83,4593.0,304,82.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
GIH,ALLBATROSS PORTFÖY GIDA VE İÇECEK SEKTÖRÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),Hisse Senedi,RETAIL_CANDIDATE,,True,2026-08-24,2.3304,1.3659,-0.618,1.9838,-4.6444,0.0515,-4.696,-7.5231,1.3332,24.7295,15.8407,-12.1321,-8.4369,9820279.24,677.0,304,89.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.61,0.0,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
GJB,INVEO PORTFÖY BİRİNCİ FON SEPETİ FONU,Fon Sepeti,RETAIL_CANDIDATE,,True,2026-08-24,10.682,0.7554,1.2568,-0.5014,3.4998,-2.9095,6.4093,1.3385,6.8367,51.7114,12.3817,-8.4348,-2.2044,77878340.32,977.0,304,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.29,1.58,0.0,0.0,0.0,0.0,2026-08-24,2026-08-24,2026-08-24 09:12:33
